state,district,market,commodity,variety,min_price,max_price,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Yield
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,70,44,19.0,23.31689124,73.4541537,5.852607099,94.29712821,1450
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,90,49,21.0,24.84016732,68.3584573,6.472523287,74.05474936,3700
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,62,52,16.0,22.27526694,63.51504683499999,6.967057762,63.87020584,825
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,92,44,16.0,18.87751445,65.76816093,6.082973754,94.76189431,1225
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,66,54,21.0,25.19008683,63.51504683499999,5.919045532,72.12375573,1325
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,63,58,22.0,18.25405352,63.51504683499999,6.204747653,63.72358154,3475
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,70,47,17.0,24.6129118,70.4162444,6.600827017,104.1626147,1500
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,61,41,17.0,25.1420613,65.26185135,6.021902237,76.68456006,2450
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,66,53,19.0,23.09348056,63.51504683499999,6.033550195,65.49730729,2900
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,74,55,19.0,18.05033737,63.51504683499999,6.28886807,84.23613484,3150
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,77,57,21.0,24.9321581,73.80435276,6.550563823,79.74078719,1425
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,99,50,15.0,18.14710054,71.09445342,5.573286437,88.07753741,4010
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,74,56,22.0,18.28362235,66.65952796,6.829199275,80.97573281,700
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,83,45,21.0,18.83344471,63.51504683499999,5.716222912,79.7532896,1450
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,100,48,16.0,25.71895816,67.22190688,5.54990242,74.51490791,4850
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,79,51,16.0,25.33797709,68.49835977,6.586244581,96.46380213,4550
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,94,39,18.0,23.89114571,63.51504683499999,5.893093135,102.8301942,1900
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,75,49,15.0,21.53574127,71.50905983,5.918263801,102.4852929,1525
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,78,48,22.0,23.08974909,63.51504683499999,5.588650585,70.43473609,1900
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,87,54,20.0,25.61707368,63.51504683499999,6.576418207,108.8303762,1800
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,87,35,25.0,21.44526922,63.51504683499999,6.178056304,65.88951188,1850
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,63,43,19.0,18.51816776,63.51504683499999,6.641906353,90.988051,1425
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,84,57,25.0,22.53510514,67.99257471,6.489040367,64.40866039,1150
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,64,35,23.0,23.02038334,63.51504683499999,5.680361038,63.03843397,1100
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,60,46,22.0,24.89364635,65.61418761,6.625404348,87.9298085,1300
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,98,44,21.0,25.77175115,74.089114,6.524478032,107.4931917,3755
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,75,56,18.0,19.39851734,63.51504683499999,5.696205468,60.95197486,1182
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,86,55,21.0,21.54156232,63.51504683499999,6.803931519,109.7515385,2927
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,98,35,18.0,23.79746068,74.82913698,6.252797548,91.76337172,1475
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,76,57,18.0,18.9802729,74.52600826,6.092725883,94.26249353,3005
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,99,56,17.0,24.10859207,73.13112261,6.234330356,71.07562236,3147
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,60,44,23.0,24.7947077,70.04556743,5.722579819,76.72860067,1387
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,74,48,17.0,21.63162756,63.51504683499999,6.430616465,69.21803098,3755
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,89,60,17.0,25.37548751,63.51504683499999,5.983952675,101.7004306,1182
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,69,51,23.0,22.21738222,72.85462807,6.80163854,106.6213157,2927
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,96,46,22.0,20.58314011,69.00128641,6.499936446,66.29390357,1475
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,61,60,15.0,24.87502824,68.74248334,6.265564338,91.26056654,3005
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,74,58,18.0,20.03728219,63.51504683499999,6.727303282,109.024141,3147
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,74,43,23.0,25.95263264,63.51504683499999,6.325235159,99.57981207,1387
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,63,43,17.0,19.28889933,65.47050802,6.807487794,71.3195307,5025
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,99,36,20.0,20.57981887,65.34583901,6.671085817,78.34604471,1050
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,77,36,23.0,24.71417533,63.51504683499999,6.648725327,88.45361858,650
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,87,60,23.0,20.27317074,63.91281869,6.439071996,62.50351892,950
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,60,38,17.0,18.41932981,64.23580251,6.474476516,76.41312437,2250
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,94,54,17.0,23.39128187,63.51504683499999,5.871647806,107.3198135,2500
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,95,38,22.0,19.84939404,63.51504683499999,5.730617109,100.7689246,2000
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,84,44,21.0,21.869274,63.51504683499999,5.850439831,107.2681929,5200
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,77,58,19.0,22.8056033,63.51504683499999,5.791649933,101.5952794,3350
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,66,44,20.0,19.0781471,69.02298571,6.740000688,80.72515943,1697
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,63,35,16.0,22.02720976,65.35549924,6.272417541,83.73280082,2850
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,79,45,20.0,23.80546189,63.51504683499999,5.715208817,89.9622014,2750
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,72,60,25.0,18.52510753,69.0276233,5.773454729,88.10234397,1400
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,67,51,24.0,23.50297882,63.51504683499999,5.584171461,64.77791424,1300
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,86,36,24.0,26.54986394,72.89187265,5.787268394,73.33636055,5400
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,76,48,18.0,19.29563411,69.63481219,5.77597783,83.21030571,5400
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,75,53,18.0,20.68899915,63.51504683499999,6.864793607,103.651438,5400
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,81,45,23.0,19.32666088,68.034493,6.192360003,84.22969177,5400
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,73,45,21.0,24.60532218,73.58868502,6.636803223,96.59195302,3800
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,71,35,24.0,22.27373646,63.51504683499999,5.826426917,67.96704792,3800
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,96,54,22.0,25.70196694,63.51504683499999,6.960358276,83.20711308,1750
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,99,39,18.0,19.20129357,68.30578978,6.11275104,87.85092352,750
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,62,48,20.0,21.70181447,63.51504683499999,6.708446922,95.71388473,850
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,86,37,16.0,20.51716779,63.51504683499999,5.561510732,67.61013737,1250
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,94,50,19.0,23.30355338,73.62548442,5.873242491,97.59081274,3000
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,76,39,24.0,24.2547451,63.51504683499999,6.995843776,64.23845455,3300
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,77,52,17.0,24.86374934,65.7420046,5.714799723,75.82270467,1750
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,74,39,23.0,22.6265115,65.77472881,6.78073637,88.17251033,1400
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,81,49,20.0,18.04185513,63.51504683499999,5.513697923,104.2321615,1650
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,63,42,21.0,23.26237612,72.33125523,5.798423908,67.10225139,6300
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,99,38,21.0,22.88330922,71.59722446,6.352471866,67.72777298,3000
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,90,52,25.0,25.97482359,69.36385721,6.822586546,103.2234212,2100
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,68,40,19.0,26.14384005,66.20569924,6.655426355,107.2361366,750
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,60,57,24.0,18.66116213,63.51504683499999,6.121294041,75.03247667,4150
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,71,52,18.0,25.10787449,63.51504683499999,5.790770203,78.16077693,850
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,61,59,17.0,23.33844615,63.51504683499999,6.47444292,105.0083144,1300
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,88,38,15.0,25.08239719,65.92195844,6.455116637,62.49190812,600
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,65,60,22.0,25.36768364,72.52054555,6.606984086,107.9124111,850
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,78,37,22.0,25.34217103,63.51504683499999,6.330554389,74.52082026,1600
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,78,58,15.0,25.00933355,67.816568,6.528631266,62.91359494,3000
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,92,60,23.0,18.66746724,71.516474,5.721667141,69.93293255,700
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,79,59,17.0,20.37999665,63.73849998,6.644205485,108.5054416,950
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,91,55,15.0,18.09300227,72.61024172,6.376651091,78.96159541,850
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,76,51,18.0,26.16985907,71.96246617,6.247040422,79.84925393,475
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,87,48,25.0,18.65396672,63.51504683499999,6.656730008,93.62039175,1950
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,71,60,22.0,26.07470121,63.51504683499999,6.2048017,85.75692395,2500
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,90,57,24.0,18.92851916,72.80086137,6.158860284,82.34162918,1700
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,67,35,22.0,23.30546753,63.51504683499999,6.385684214,108.7603001,1350
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,60,54,19.0,18.74826712,63.51504683499999,6.417820493,70.23401597,5875
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,83,58,23.0,19.74213321,63.51504683499999,6.381201909,65.50861389,1375
Tamil Nadu,Coimbatore,Udumalpet,maize,Hybrid Red (Cattle Feed),1800,1900,83,57,19.0,25.73044432,70.74739256,6.877869005,98.73771338,5250
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,71,54,16.0,22.61359953,63.69070564,5.749914421,87.75953857,2600
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,61,44,17.0,26.10018422,71.57476937,6.931756558,102.2662445,825
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,80,43,16.0,23.55882094,71.59351368,6.657964753,66.71995467,1100
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,73,58,21.0,19.97215954,63.51504683499999,6.596060648,60.65171481,825
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,61,38,20.0,18.47891261,63.51504683499999,5.970458434,65.43835393,3425
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,68,41,16.0,21.77689322,63.51504683499999,6.158830619,102.0861694,2175
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,93,41,17.0,25.6217169,66.50415474,6.047906679,105.4654703,3475
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,89,60,19.0,25.19192419,66.6902901,5.913664501,78.06639649,2825
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,76,44,17.0,20.41683147,63.51504683499999,5.855442401,65.27798457,6100
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,67,60,25.0,24.92162194,66.78627406,5.750254943,109.2162279,3000
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,70,44,19.0,23.31689124,73.4541537,5.852607099,94.29712821,1450
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,90,49,21.0,24.84016732,68.3584573,6.472523287,74.05474936,3700
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,62,52,16.0,22.27526694,63.51504683499999,6.967057762,63.87020584,825
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,92,44,16.0,18.87751445,65.76816093,6.082973754,94.76189431,1225
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,66,54,21.0,25.19008683,63.51504683499999,5.919045532,72.12375573,1325
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,63,58,22.0,18.25405352,63.51504683499999,6.204747653,63.72358154,3475
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,70,47,17.0,24.6129118,70.4162444,6.600827017,104.1626147,1500
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,61,41,17.0,25.1420613,65.26185135,6.021902237,76.68456006,2450
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,66,53,19.0,23.09348056,63.51504683499999,6.033550195,65.49730729,2900
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,74,55,19.0,18.05033737,63.51504683499999,6.28886807,84.23613484,3150
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,77,57,21.0,24.9321581,73.80435276,6.550563823,79.74078719,1425
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,99,50,15.0,18.14710054,71.09445342,5.573286437,88.07753741,4010
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,74,56,22.0,18.28362235,66.65952796,6.829199275,80.97573281,700
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,83,45,21.0,18.83344471,63.51504683499999,5.716222912,79.7532896,1450
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,100,48,16.0,25.71895816,67.22190688,5.54990242,74.51490791,4850
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,79,51,16.0,25.33797709,68.49835977,6.586244581,96.46380213,4550
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,94,39,18.0,23.89114571,63.51504683499999,5.893093135,102.8301942,1900
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,75,49,15.0,21.53574127,71.50905983,5.918263801,102.4852929,1525
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,78,48,22.0,23.08974909,63.51504683499999,5.588650585,70.43473609,1900
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,87,54,20.0,25.61707368,63.51504683499999,6.576418207,108.8303762,1800
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,87,35,25.0,21.44526922,63.51504683499999,6.178056304,65.88951188,1850
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,63,43,19.0,18.51816776,63.51504683499999,6.641906353,90.988051,1425
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,84,57,25.0,22.53510514,67.99257471,6.489040367,64.40866039,1150
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,64,35,23.0,23.02038334,63.51504683499999,5.680361038,63.03843397,1100
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,60,46,22.0,24.89364635,65.61418761,6.625404348,87.9298085,1300
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,98,44,21.0,25.77175115,74.089114,6.524478032,107.4931917,3755
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,75,56,18.0,19.39851734,63.51504683499999,5.696205468,60.95197486,1182
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,86,55,21.0,21.54156232,63.51504683499999,6.803931519,109.7515385,2927
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,98,35,18.0,23.79746068,74.82913698,6.252797548,91.76337172,1475
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,76,57,18.0,18.9802729,74.52600826,6.092725883,94.26249353,3005
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,99,56,17.0,24.10859207,73.13112261,6.234330356,71.07562236,3147
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,60,44,23.0,24.7947077,70.04556743,5.722579819,76.72860067,1387
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,74,48,17.0,21.63162756,63.51504683499999,6.430616465,69.21803098,3755
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,89,60,17.0,25.37548751,63.51504683499999,5.983952675,101.7004306,1182
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,69,51,23.0,22.21738222,72.85462807,6.80163854,106.6213157,2927
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,96,46,22.0,20.58314011,69.00128641,6.499936446,66.29390357,1475
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,61,60,15.0,24.87502824,68.74248334,6.265564338,91.26056654,3005
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,74,58,18.0,20.03728219,63.51504683499999,6.727303282,109.024141,3147
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,74,43,23.0,25.95263264,63.51504683499999,6.325235159,99.57981207,1387
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,63,43,17.0,19.28889933,65.47050802,6.807487794,71.3195307,5025
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,99,36,20.0,20.57981887,65.34583901,6.671085817,78.34604471,1050
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,77,36,23.0,24.71417533,63.51504683499999,6.648725327,88.45361858,650
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,87,60,23.0,20.27317074,63.91281869,6.439071996,62.50351892,950
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,60,38,17.0,18.41932981,64.23580251,6.474476516,76.41312437,2250
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,94,54,17.0,23.39128187,63.51504683499999,5.871647806,107.3198135,2500
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,95,38,22.0,19.84939404,63.51504683499999,5.730617109,100.7689246,2000
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,84,44,21.0,21.869274,63.51504683499999,5.850439831,107.2681929,5200
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,77,58,19.0,22.8056033,63.51504683499999,5.791649933,101.5952794,3350
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,66,44,20.0,19.0781471,69.02298571,6.740000688,80.72515943,1697
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,63,35,16.0,22.02720976,65.35549924,6.272417541,83.73280082,2850
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,79,45,20.0,23.80546189,63.51504683499999,5.715208817,89.9622014,2750
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,72,60,25.0,18.52510753,69.0276233,5.773454729,88.10234397,1400
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,67,51,24.0,23.50297882,63.51504683499999,5.584171461,64.77791424,1300
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,86,36,24.0,26.54986394,72.89187265,5.787268394,73.33636055,5400
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,76,48,18.0,19.29563411,69.63481219,5.77597783,83.21030571,5400
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,75,53,18.0,20.68899915,63.51504683499999,6.864793607,103.651438,5400
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,81,45,23.0,19.32666088,68.034493,6.192360003,84.22969177,5400
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,73,45,21.0,24.60532218,73.58868502,6.636803223,96.59195302,3800
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,71,35,24.0,22.27373646,63.51504683499999,5.826426917,67.96704792,3800
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,96,54,22.0,25.70196694,63.51504683499999,6.960358276,83.20711308,1750
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,99,39,18.0,19.20129357,68.30578978,6.11275104,87.85092352,750
Tamil Nadu,Dindigul,Gopalpatti,maize,Medium,1500,1700,62,48,20.0,21.70181447,63.51504683499999,6.708446922,95.71388473,850
